english	translation	category	sub_category	source
Eagle ray skin	鹰鳐鱼皮	name	item	Eagle ray skin
Butterfly ray skin	蝴蝶鳐鱼皮	name	item	Butterfly ray skin
Stingray skin	魟鱼皮	name	item	Stingray skin
Manta ray skin	魔鬼鱼皮	name	item	Manta ray skin
Tern beak	燕鸥喙	name	item	Tern beak
Osprey beak	鱼鹰喙	name	item	Osprey beak
Frigatebird beak	军舰鸟喙	name	item	Frigatebird beak
Albatross beak	信天翁喙	name	item	Albatross beak
Mogre head	莫格雷食人魔头	name	item	Mogre head
Small salvage	小型打捞物	name	item	Small salvage
Fishy salvage	鱼类打捞物	name	item	Fishy salvage
Barracuda salvage	梭鱼打捞物	name	item	Barracuda salvage
Large salvage	大型打捞物	name	item	Large salvage
Plundered salvage	掠夺品打捞物	name	item	Plundered salvage
Martial salvage	军事物资打捞物	name	item	Martial salvage
Fremennik salvage	费明尼克打捞物	name	item	Fremennik salvage
Opulent salvage	豪华打捞物	name	item	Opulent salvage
Rusty locket	生锈的吊坠盒	name	item	Rusty locket
Mouldy block	发霉的木块	name	item	Mouldy block
Dull knife	钝刀	name	item	Dull knife
Broken compass	破损的指南针	name	item	Broken compass
Rusty coin	生锈的金币	name	item	Rusty coin
Broken sextant	破损的六分仪	name	item	Broken sextant
Mouldy doll	发霉的玩偶	name	item	Mouldy doll
Smashed mirror	打碎的镜子	name	item	Smashed mirror
Aquanite tendon	水妖肌腱	name	item	Aquanite tendon
Aquanite hopper	水妖后腿	name	item	Aquanite hopper
Reef snake gland	礁蛇腺体	name	item	Reef snake gland
Gryphon	狮鹫	name	item	Gryphon
Aquanite	水妖	name	item	Aquanite
Lead bar	铅锭	name	item	Lead bar
Cupronickel bar	白铜锭	name	item	Cupronickel bar
Villager	村民	name	item	Villager
Pirate	海盗	name	item	Pirate
Jatoba logs	贾托巴原木	name	item	Jatoba logs
Camphor logs	樟木原木	name	item	Camphor logs
Ironwood logs	铁木原木	name	item	Ironwood logs
Rosewood logs	玫瑰木原木	name	item	Rosewood logs
Jar of feathers	羽毛罐	name	item	Jar of feathers
Lovley jubbly bib	可爱的胖食人鸟围兜	name	item	Lovley jubbly bib
Beer belly sweater	啤酒肚毛衣	name	item	Beer belly sweater
Jad jumper	贾德的毛衣	name	item	Jad jumper
Christmas dinner	圣诞晚餐	name	item	Christmas dinner
Holy moleys	神圣鼹鼠	name	item	Holy moleys
Kharidian quest lamp	卡里迪安任务神灯	name	item	Kharidian quest lamp
Myreque quest lamp	迈雷克任务神灯	name	item	Myreque quest lamp
Dragonkin quest lamp	龙人任务神灯	name	item	Dragonkin quest lamp
Mahjarrat 2 quest lamp	玛哈加特 2 任务神灯	name	item	Mahjarrat 2 quest lamp
Camelot quest lamp	卡美洛城堡任务神灯	name	item	Camelot quest lamp
Recipe for disaster quest lamp	灾难食谱任务神灯	name	item	Recipe for disaster quest lamp
Annihilation weapon scroll	湮灭武器卷轴	name	item	Annihilation weapon scroll
Annihilation blueprints	湮灭蓝图	name	item	Annihilation blueprints
Annihilation teleport scroll	湮灭传送卷轴	name	item	Annihilation teleport scroll
Toxic staff (deadman)	剧毒法杖 (死亡联赛)	name	item	Toxic staff (deadman)
Trinket of avarice	贪婪饰品	name	item	Trinket of avarice
Trinket of fortuity (inactive)	幸运饰品 (未激活)	name	item	Trinket of fortuity (inactive)
Trinket of fortuity (active)	幸运饰品 (激活)	name	item	Trinket of fortuity (active)
Sigil of the gods	众神符印	name	item	Sigil of the gods
Sigil of conclusion	终结符印	name	item	Sigil of conclusion
Sigil of automation	自动化符印	name	item	Sigil of automation
Sigil of eternal belief	永恒信仰符印	name	item	Sigil of eternal belief
Sigil of efficiency	效率符印	name	item	Sigil of efficiency
Starter cape	新手斗篷	name	item	Starter cape
Deadman's skull	死亡联赛头骨	name	item	Deadman's skull
Hooded slayer helmet	带兜帽杀戮者头盔	name	item	Hooded slayer helmet
Hooded slayer helmet (i)	带兜帽杀戮者头盔 (强化)	name	item	Hooded slayer helmet (i)
Facility bottle (empty)	设施瓶 (空)	name	item	Facility bottle (empty)
Facility bottle (full)	设施瓶 (满)	name	item	Facility bottle (full)
level	等级	name	level	
Redemption	救赎	name	menu	prayerTab
Protect Item	保护物品	name	menu	prayerTab
Incredible Reflexes	惊人反应	name	menu	prayerTab
Sharp Eye	锐利目光	name	menu	prayerTab
Mystic Will	神秘意志	name	menu	prayerTab
Rock Skin	岩石皮肤	name	menu	prayerTab
Protect from Magic	魔法防护	name	menu	prayerTab
Protect from Missiles	远程防护	name	menu	prayerTab
Protect from Melee	近战防护	name	menu	prayerTab
Thick Skin	坚韧厚皮	name	menu	prayerTab
Retribution	报应	name	menu	prayerTab
Mystic Might	神秘威能	name	menu	prayerTab
Eagle Eye	鹰眼	name	menu	prayerTab
Piety	虔诚	name	menu	prayerTab
Ultimate Strength	终极力量	name	menu	prayerTab
Improved Reflexes	强化反射	name	menu	prayerTab
Burst of Strength	力量爆发	name	menu	prayerTab
Mystic Lore	神秘知识	name	menu	prayerTab
Augury	占卜术	name	menu	prayerTab
Hawk Eye	鵟眼	name	menu	prayerTab
Chivalry	骑士精神	name	menu	prayerTab
Superhuman Strength	超人力量	name	menu	prayerTab
Rigour	严谨	name	menu	prayerTab
Smite	惩戒	name	menu	prayerTab
Preserve	延续	name	menu	prayerTab
Clarity of Thought	思维清晰	name	menu	prayerTab
Rapid Restore	快速恢复	name	menu	prayerTab
Rapid Heal	快速治愈	name	menu	prayerTab
Steel Skin	钢铁皮肤	name	menu	prayerTab
Lumbridge Home Teleport	仑桥镇家园传送术	name	menu	spellBookTab
Wind Strike	风弹术	name	menu	spellBookTab
Confuse	迷惑术	name	menu	spellBookTab
Crossbow Bolt Enchantments	弩箭附魔	name	menu	spellBookTab
Water Strike	水弹术	name	menu	spellBookTab
Jewellery Enchantments	首饰附魔	name	menu	spellBookTab
Earth Strike	土弹术	name	menu	spellBookTab
Telekinetic Grab	意念取物	name	menu	spellBookTab
Bind	束缚术	name	menu	spellBookTab
Curse	诅咒术	name	menu	spellBookTab
Wind Bolt	风之箭	name	menu	spellBookTab
Bones to Bananas	化骨为蕉	name	menu	spellBookTab
Fire Strike	火焰弹	name	menu	spellBookTab
Weaken	虚弱术	name	menu	spellBookTab
Low Level Alchemy	低级炼金术	name	menu	spellBookTab
Water Bolt	水之箭	name	menu	spellBookTab
Varrock Teleport	维洛克城传送术	name	menu	spellBookTab
Earth Bolt	土之箭	name	menu	spellBookTab
Lumbridge Teleport	仑桥镇传送术	name	menu	spellBookTab
Fire Bolt	火焰箭	name	menu	spellBookTab
Falador Teleport	法拉多城传送术	name	menu	spellBookTab
Kourend Castle Teleport	库兰德城堡传送术	name	menu	spellBookTab
Water Blast	水爆术	name	menu	spellBookTab
Camelot Teleport	卡美洛城堡传送术	name	menu	spellBookTab
Superheat Item	矿石冶炼术	name	menu	spellBookTab
Wind Blast	风爆术	name	menu	spellBookTab
Teleport to House	房屋传送术	name	menu	spellBookTab
Crumble Undead	亡灵粉碎	name	menu	spellBookTab
Iban Blast	伊班爆裂术	name	menu	spellBookTab
Snare	陷阱术	name	menu	spellBookTab
Magic Dart	魔法飞镖	name	menu	spellBookTab
Ardougne Teleport	阿多尼城传送术	name	menu	spellBookTab
Earth Blast	土爆术	name	menu	spellBookTab
Civitas illa Fortis Teleport	福蒂斯城传送术	name	menu	spellBookTab
High Level Alchemy	高级炼金术	name	menu	spellBookTab
Charge Water Orb	水宝珠充能	name	menu	spellBookTab
Watchtower Teleport	瞭望塔传送术	name	menu	spellBookTab
Fire Blast	火爆术	name	menu	spellBookTab
Charge Earth Orb	土宝珠充能	name	menu	spellBookTab
Bones to Peaches	化骨为桃	name	menu	spellBookTab
Saradomin Strike	萨拉多明之击	name	menu	spellBookTab
Claws of Guthix	古斯之爪	name	menu	spellBookTab
Flames of Zamorak	扎莫拉克之火	name	menu	spellBookTab
Trollheim Teleport	巨魔之乡传送术	name	menu	spellBookTab
Wind Wave	风浪术	name	menu	spellBookTab
Charge Fire Orb	火宝珠充能	name	menu	spellBookTab
Ape Atoll Teleport	猿猴岛传送术	name	menu	spellBookTab
Water Wave	水浪术	name	menu	spellBookTab
Charge Air Orb	风宝珠充能	name	menu	spellBookTab
Vulnerability	脆弱术	name	menu	spellBookTab
Earth Wave	土浪术	name	menu	spellBookTab
Enfeeble	衰弱术	name	menu	spellBookTab
Teleother Lumbridge	传送他人至仑桥镇	name	menu	spellBookTab
Fire Wave	火浪术	name	menu	spellBookTab
Entangle	缠绕术	name	menu	spellBookTab
Stun	眩晕术	name	menu	spellBookTab
Teleother Camelot	传送他人至卡美洛城堡	name	menu	spellBookTab
Teleport to Target	传送至目标	name	menu	spellBookTab
Tele Block	传送封锁术	name	menu	spellBookTab
Water Surge	水之激流	name	menu	spellBookTab
Teleother Falador	传送他人至法拉多城	name	menu	spellBookTab
Wind Surge	风之激流	name	menu	spellBookTab
Charge	充能术	name	menu	spellBookTab
Earth Surge	土之激流	name	menu	spellBookTab
Fire Surge	火焰激流	name	menu	spellBookTab
Edgeville Home Teleport	边陲镇家园传送术	name	menu	spellBookTab
Smoke Rush	烟雾突袭	name	menu	spellBookTab
Shadow Rush	阴影突袭	name	menu	spellBookTab
Paddewwa Teleport	帕德瓦传送术	name	menu	spellBookTab
Smoke Burst	烟雾爆裂	name	menu	spellBookTab
Senntisten Teleport	森蒂斯坦传送术	name	menu	spellBookTab
Ice Rush	冰之突袭	name	menu	spellBookTab
Blood Rush	血之突袭	name	menu	spellBookTab
Shadow Burst	阴影爆裂	name	menu	spellBookTab
Kharyrll Teleport	卡里尔遗址传送术	name	menu	spellBookTab
Blood Burst	血爆术	name	menu	spellBookTab
Ice Burst	冰爆术	name	menu	spellBookTab
Dareeyak Teleport	达里雅克遗址传送术	name	menu	spellBookTab
Shadow Blitz	阴影闪击	name	menu	spellBookTab
Smoke Blitz	烟雾闪击	name	menu	spellBookTab
Lassar Teleport	拉萨尔传送术	name	menu	spellBookTab
Blood Blitz	血之闪击	name	menu	spellBookTab
Ice Blitz	冰之闪击	name	menu	spellBookTab
Carrallanger Teleport	卡拉兰杰遗址传送术	name	menu	spellBookTab
Blood Barrage	血之弹幕	name	menu	spellBookTab
Annakarl Teleport	安纳卡尔遗址传送术	name	menu	spellBookTab
Shadow Barrage	阴影弹幕	name	menu	spellBookTab
Smoke Barrage	烟雾弹幕	name	menu	spellBookTab
Ice Barrage	冰之弹幕	name	menu	spellBookTab
Ghorrock Teleport	格罗洛克聚落遗址传送术	name	menu	spellBookTab
Lunar Home Teleport	月家园传送术	name	menu	spellBookTab
Bake Pie	派烘焙术	name	menu	spellBookTab
Geomancy	地卜术	name	menu	spellBookTab
Cure Plant	治愈植物	name	menu	spellBookTab
Monster Examine	怪物检视术	name	menu	spellBookTab
NPC Contact	NPC 联络	name	menu	spellBookTab
Cure Other	治愈他人	name	menu	spellBookTab
Humidify	湿润术	name	menu	spellBookTab
Moonclan Teleport	月氏族传送术	name	menu	spellBookTab
Tele Group Moonclan	群体传送至月氏族	name	menu	spellBookTab
Cure Me	治愈自身	name	menu	spellBookTab
Ourania Teleport	欧拉尼亚传送术	name	menu	spellBookTab
Hunter Kit	猎人工具包	name	menu	spellBookTab
Waterbirth Teleport	水诞岛传送术	name	menu	spellBookTab
Tele Group Waterbirth	群体传送至水诞岛	name	menu	spellBookTab
Cure Group	群体治愈	name	menu	spellBookTab
Stat Spy	属性侦查	name	menu	spellBookTab
Barbarian Teleport	野蛮人聚落传送术	name	menu	spellBookTab
Tele Group Barbarian	群体传送至野蛮人聚落	name	menu	spellBookTab
Spin Flax	纺织亚麻	name	menu	spellBookTab
Superglass Make	超级玻璃制作	name	menu	spellBookTab
Tan Leather	鞣皮	name	menu	spellBookTab
Khazard Teleport	卡扎德传送术	name	menu	spellBookTab
Tele Group Khazard	群体传送至卡扎德	name	menu	spellBookTab
Dream	梦疗法	name	menu	spellBookTab
String Jewellery	串起护符	name	menu	spellBookTab
Stat Restore Pot Share	属性恢复药水共享	name	menu	spellBookTab
Magic Imbue	魔法注魔	name	menu	spellBookTab
Fertile Soil	沃土术	name	menu	spellBookTab
Boost Potion Share	增益药水共享	name	menu	spellBookTab
Fishing Guild Teleport	钓鱼公会传送术	name	menu	spellBookTab
Tele Group Fishing Guild	群体传送至钓鱼公会	name	menu	spellBookTab
Plank Make	木板制作术	name	menu	spellBookTab
Catherby Teleport	凯瑟比镇传送术	name	menu	spellBookTab
Tele Group Catherby	群体传送至凯瑟比镇	name	menu	spellBookTab
Recharge Dragonstone	龙石充能	name	menu	spellBookTab
Ice Plateau Teleport	冰荒高原传送术	name	menu	spellBookTab
Tele Group Ice Plateau	群体传送至冰荒高原	name	menu	spellBookTab
Energy Transfer	能量转移术	name	menu	spellBookTab
Heal Other	治愈他人	name	menu	spellBookTab
Vengeance Other	他人的复仇术	name	menu	spellBookTab
Vengeance	复仇术	name	menu	spellBookTab
Heal Group	群体治愈	name	menu	spellBookTab
Spellbook Swap	法术书切换	name	menu	spellBookTab
Arceuus Home Teleport	阿西乌斯家园传送术	name	menu	spellBookTab
Arceuus Library Teleport	阿西乌斯图书馆传送术	name	menu	spellBookTab
Basic Reanimation	基础复活术	name	menu	spellBookTab
Draynor Manor Teleport	德雷诺庄园传送术	name	menu	spellBookTab
Battlefront Teleport	战场前线传送术	name	menu	spellBookTab
Mind Altar Teleport	心灵祭坛传送术	name	menu	spellBookTab
Respawn Teleport	重生点传送术	name	menu	spellBookTab
Ghostly Grasp	幽灵抓握	name	menu	spellBookTab
Resurrect Lesser Ghost	复活低级幽灵	name	menu	spellBookTab
Resurrect Lesser Skeleton	复活低级骷髅	name	menu	spellBookTab
Resurrect Lesser Zombie	复活低级僵尸	name	menu	spellBookTab
Salve Graveyard Teleport	萨鲁夫墓地传送术	name	menu	spellBookTab
Adept Reanimation	进阶复活术	name	menu	spellBookTab
Inferior Demonbane	低阶恶魔克星	name	menu	spellBookTab
Shadow Veil	暗影帷幕	name	menu	spellBookTab
Fenkenstrain's Castle Teleport	芬肯斯特恩城堡传送术	name	menu	spellBookTab
Dark Lure	黑暗诱惑	name	menu	spellBookTab
Skeletal Grasp	骷髅抓握	name	menu	spellBookTab
Resurrect Superior Ghost	复活高级幽灵	name	menu	spellBookTab
Resurrect Superior Skeleton	复活高级骷髅	name	menu	spellBookTab
Resurrect Superior Zombie	复活高级僵尸	name	menu	spellBookTab
Mark of Darkness	黑暗印记	name	menu	spellBookTab
West Ardougne Teleport	西阿多尼城传送术	name	menu	spellBookTab
Superior Demonbane	高等恶魔克星	name	menu	spellBookTab
Lesser Corruption	轻度腐化术	name	menu	spellBookTab
Harmony Island Teleport	和谐岛传送术	name	menu	spellBookTab
Vile Vigour	邪恶活力	name	menu	spellBookTab
Degrime	净化术	name	menu	spellBookTab
Cemetery Teleport	公墓传送术	name	menu	spellBookTab
Expert Reanimation	专家级复活术	name	menu	spellBookTab
Ward of Arceuus	阿西乌斯结界	name	menu	spellBookTab
Resurrect Greater Ghost	复活高等幽灵	name	menu	spellBookTab
Resurrect Greater Skeleton	复活高等骷髅	name	menu	spellBookTab
Resurrect Greater Zombie	复活高等僵尸	name	menu	spellBookTab
Resurrect Crops	复活作物	name	menu	spellBookTab
Undead Grasp	亡灵抓握	name	menu	spellBookTab
Death Charge	死亡充能	name	menu	spellBookTab
Dark Demonbane	黑暗恶魔克星	name	menu	spellBookTab
Barrows Teleport	巴罗斯墓穴传送术	name	menu	spellBookTab
Demonic Offering	恶魔献祭	name	menu	spellBookTab
Greater Corruption	深度腐化术	name	menu	spellBookTab
Master Reanimation	大师级复活术	name	menu	spellBookTab
Sinister Offering	邪恶献祭	name	menu	spellBookTab
Ardougne Elite Diary	阿多尼城精英成就日志	name	menu	achievementDiaryTab
Ardougne Hard Diary	阿多尼城困难成就日志	name	menu	achievementDiaryTab
Ardougne Medium Diary	阿多尼城中级成就日志	name	menu	achievementDiaryTab
Ardougne Easy Diary	阿多尼城简单成就日志	name	menu	achievementDiaryTab
Desert Elite Diary	沙漠精英成就日志	name	menu	achievementDiaryTab
Desert Hard Diary	沙漠困难成就日志	name	menu	achievementDiaryTab
Desert Medium Diary	沙漠中级成就日志	name	menu	achievementDiaryTab
Desert Easy Diary	沙漠简单成就日志	name	menu	achievementDiaryTab
Falador Elite Diary	法拉多城精英成就日志	name	menu	achievementDiaryTab
Falador Hard Diary	法拉多城困难成就日志	name	menu	achievementDiaryTab
Falador Medium Diary	法拉多城中级成就日志	name	menu	achievementDiaryTab
Falador Easy Diary	法拉多城简单成就日志	name	menu	achievementDiaryTab
Fremennik Elite Diary	费明尼克精英成就日志	name	menu	achievementDiaryTab
Fremennik Hard Diary	费明尼克困难成就日志	name	menu	achievementDiaryTab
Fremennik Medium Diary	费明尼克中级成就日志	name	menu	achievementDiaryTab
Fremennik Easy Diary	费明尼克简单成就日志	name	menu	achievementDiaryTab
Kandarin Elite Diary	坎达林王国精英成就日志	name	menu	achievementDiaryTab
Kandarin Hard Diary	坎达林王国困难成就日志	name	menu	achievementDiaryTab
Kandarin Medium Diary	坎达林王国中级成就日志	name	menu	achievementDiaryTab
Kandarin Easy Diary	坎达林王国简单成就日志	name	menu	achievementDiaryTab
Karamja Elite Diary	卡拉姆詹岛精英成就日志	name	menu	achievementDiaryTab
Karamja Hard Diary	卡拉姆詹岛困难成就日志	name	menu	achievementDiaryTab
Karamja Medium Diary	卡拉姆詹岛中级成就日志	name	menu	achievementDiaryTab
Karamja Easy Diary	卡拉姆詹岛简单成就日志	name	menu	achievementDiaryTab
Kourend & Kebos Elite Diary	库兰德王国和凯博斯精英成就日志	name	menu	achievementDiaryTab
Kourend & Kebos Hard Diary	库兰德王国和凯博斯困难成就日志	name	menu	achievementDiaryTab
Kourend & Kebos Medium Diary	库兰德王国和凯博斯中级成就日志	name	menu	achievementDiaryTab
Kourend & Kebos Easy Diary	库兰德王国和凯博斯简单成就日志	name	menu	achievementDiaryTab
Lumbridge & Draynor Elite Diary	仑桥镇和德雷诺村精英成就日志	name	menu	achievementDiaryTab
Lumbridge & Draynor Hard Diary	仑桥镇和德雷诺村困难成就日志	name	menu	achievementDiaryTab
Lumbridge & Draynor Medium Diary	仑桥镇和德雷诺村中级成就日志	name	menu	achievementDiaryTab
Lumbridge & Draynor Easy Diary	仑桥镇和德雷诺村简单成就日志	name	menu	achievementDiaryTab
Morytania Elite Diary	莫利塔尼亚精英成就日志	name	menu	achievementDiaryTab
Morytania Hard Diary	莫利塔尼亚困难成就日志	name	menu	achievementDiaryTab
Morytania Medium Diary	莫利塔尼亚中级成就日志	name	menu	achievementDiaryTab
Morytania Easy Diary	莫利塔尼亚简单成就日志	name	menu	achievementDiaryTab
Varrock Elite Diary	维洛克城精英成就日志	name	menu	achievementDiaryTab
Varrock Hard Diary	维洛克城困难成就日志	name	menu	achievementDiaryTab
Varrock Medium Diary	维洛克城中级成就日志	name	menu	achievementDiaryTab
Varrock Easy Diary	维洛克城简单成就日志	name	menu	achievementDiaryTab
Western Provinces Elite Diary	西部省份精英成就日志	name	menu	achievementDiaryTab
Western Provinces Hard Diary	西部省份困难成就日志	name	menu	achievementDiaryTab
Western Provinces Medium Diary	西部省份中级成就日志	name	menu	achievementDiaryTab
Western Provinces Easy Diary	西部省份简单成就日志	name	menu	achievementDiaryTab
Wilderness Elite Diary	荒野精英成就日志	name	menu	achievementDiaryTab
Wilderness Hard Diary	荒野困难成就日志	name	menu	achievementDiaryTab
Wilderness Medium Diary	荒野中级成就日志	name	menu	achievementDiaryTab
Wilderness Easy Diary	荒野简单成就日志	name	menu	achievementDiaryTab
Old School Website	Old School 网站	name	menu	accountManagementTab
Customer Support	客户支持	name	menu	accountManagementTab
Grand Exchange	大交易所	name	menu	accountManagementTab
Hiscores	排行榜	name	menu	accountManagementTab
Old School Wiki	Old School 维基	name	menu	accountManagementTab
Merchandise	周边商品	name	menu	accountManagementTab
<col=ff9040>PvP Arena</col> options	<col=ff9040>PvP 竞技场</col> 选项	name	menu	groupTab
Music	音乐	name	menu	settingsTab
Sound Effects	音效	name	menu	settingsTab
Area Sounds	区域音效	name	menu	settingsTab
XP drops	经验掉落	name	menu	
Quick-prayers	快捷祈祷	name	menu	
Special Attack	战技	name	menu	
Instance Map	副本地图	name	menu	
Ground Markers	地面标记	name	menu	
Wiki	维基	name	menu	
Attack	攻击	name	menu	
Hitpoints	生命值	name	menu	
Mining	采矿	name	menu	
Strength	力量	name	menu	
Agility	敏捷	name	menu	
Smithing	锻造	name	menu	
Defence	防御	name	menu	
Herblore	草药学	name	menu	
Fishing	钓鱼	name	menu	
Ranged	远程	name	menu	
Thieving	偷窃	name	menu	
Cooking	烹饪	name	menu	
Prayer	祈祷	name	menu	
Crafting	制作	name	menu	
Firemaking	生火	name	menu	
Magic	魔法	name	menu	
Fletching	制箭	name	menu	
Woodcutting	伐木	name	menu	
Runecraft	符石制作	name	menu	
Slayer	杀戮	name	menu	
Farming	农业	name	menu	
Construction	建筑	name	menu	
Hunter	狩猎	name	menu	
Search	搜索	name	menu	
Tool Leprechaun	工具小妖精	name	npc	Tool Leprechaun
Molanisk	莫拉尼斯克	name	npc	Molanisk
Aberrant spectre	变异幽灵	name	npc	Aberrant spectre
Nechryael	死灵魔	name	npc	Nechryael
Skylark	云雀	name	npc	Skylark
Death spawn	死亡之子	name	npc	Death spawn
Hudo	胡多	name	npc	Hudo
Piles	派尔斯	name	npc	Piles
Rometti	罗梅蒂	name	npc	Rometti
Gulluck	古拉克	name	npc	Gulluck
Heckel Funch	赫克尔.芬奇	name	npc	Heckel Funch
Rug Merchant	地毯商人	name	npc	Rug Merchant
Monkey	猴	name	npc	Monkey
Zombie	僵尸	name	npc	Zombie
Summoned Zombie	召唤的僵尸	name	npc	Summoned Zombie
Skeleton	骷髅	name	npc	Skeleton
Skeleton Mage	骷髅法师	name	npc	Skeleton Mage
Ghost	幽灵	name	npc	Ghost
Rock Crab	岩蟹	name	npc	Rock Crab
Rocks	岩石	name	npc	Rocks
Hellhound	地狱犬	name	npc	Hellhound
Wolf	狼	name	npc	Wolf
White wolf	白狼	name	npc	White wolf
Big Wolf	大狼	name	npc	Big Wolf
Dog	狗	name	npc	Dog
Wild dog	野狗	name	npc	Wild dog
Guard dog	看门狗	name	npc	Guard dog
Ignatius Vulcan	伊格内修斯.火神	name	npc	Ignatius Vulcan
Aggie	阿吉	name	npc	Aggie
Yama	阎魔	name	npc	Yama
Left head	左头	name	npc	Left head
Middle head	中间头	name	npc	Middle head
Right head	右头	name	npc	Right head
Kalphite Queen	卡尔夫特虫后	name	npc	Kalphite Queen
Tentacle	触手	name	npc	Tentacle
Hobgoblin	大哥布林	name	npc	Hobgoblin
Troll	巨魔	name	npc	Troll
Huge spider	巨型蜘蛛	name	npc	Huge spider
Ogre	食人魔	name	npc	Ogre
Baby red dragon	红龙幼崽	name	npc	Baby red dragon
Kalphite Soldier	卡尔夫特兵虫	name	npc	Kalphite Soldier
Steel dragon	钢龙	name	npc	Steel dragon
Dagannoth	深潜者	name	npc	Dagannoth
Tok-Xil	魔像	name	npc	Tok-Xil
Demon	恶魔	name	npc	Demon
Rocnar	洛克纳	name	npc	Rocnar
Hangman game	猜词游戏	name	npc	Hangman game
Treasure fairy	宝藏仙子	name	npc	Treasure fairy
Jacky Jester	小丑杰基	name	npc	Jacky Jester
Combat stone	战斗石	name	npc	Combat stone
Rick	里克	name	npc	Rick
Maid	女仆	name	npc	Maid
Cook	厨师	name	npc	Cook
Butler	管家	name	npc	Butler
Demon butler	恶魔管家	name	npc	Demon butler
Jungle Wolf	丛林狼	name	npc	Jungle Wolf
Macaroni Penguin	马可罗尼企鹅	name	npc	Macaroni Penguin
Butterfly	蝴蝶	name	npc	Butterfly
King Black Dragon	黑龙王	name	npc	King Black Dragon
Black demon	黑恶魔	name	npc	Black demon
Baby blue dragon	蓝龙幼崽	name	npc	Baby blue dragon
Red dragon	红龙	name	npc	Red dragon
Black dragon	黑龙	name	npc	Black dragon
Green dragon	绿龙	name	npc	Green dragon
Blue dragon	蓝龙	name	npc	Blue dragon
Bronze dragon	青铜龙	name	npc	Bronze dragon
Iron dragon	铁龙	name	npc	Iron dragon
Town Crier	城镇传令官	name	npc	Town Crier
Gull	海鸥	name	npc	Gull
Cormorant	鸬鹚	name	npc	Cormorant
Pelican	鹈鹕	name	npc	Pelican
Eagle	鹰	name	npc	Eagle
Mercenary	雇佣兵	name	npc	Mercenary
Chartin' Charles McAtless	查廷.查尔斯.麦卡特利斯	name	npc	Chartin' Charles McAtless
Ghoul	食尸鬼	name	npc	Ghoul
Dwarf	矮人	name	npc	Dwarf
Chaos dwarf	混沌矮人	name	npc	Chaos dwarf
Adventurer Jon	冒险者乔恩	name	npc	Adventurer Jon
Thordur	索杜尔	name	npc	Thordur
Gunthor the brave	勇敢的冈索尔	name	npc	Gunthor the brave
Jailer	狱卒	name	npc	Jailer
Black Heather	布莱克.希瑟	name	npc	Black Heather
Donny the lad	小伙唐尼	name	npc	Donny the lad
Speedy Keith	快手基思	name	npc	Speedy Keith
Salarin the twisted	扭曲者萨拉林	name	npc	Salarin the twisted
Jennifer	珍妮弗	name	npc	Jennifer
Lumbridge Guide	仑桥镇向导	name	npc	Lumbridge Guide
Dr Jekyll	杰基尔博士	name	npc	Dr Jekyll
Emblem Trader	徽章商人	name	npc	Emblem Trader
Reacher	接应者	name	npc	Reacher
Ayesha	艾莎	name	npc	Ayesha
Ironman tutor	铁人导师	name	npc	Ironman tutor
Frog	青蛙	name	npc	Frog
Leagues Tutor	联赛导师	name	npc	Leagues Tutor
Dark core	黑暗核心	name	npc	Dark core
Corporeal Beast	实体巨兽	name	npc	Corporeal Beast
Dark energy core	黑暗能量核心	name	npc	Dark energy core
Mime	哑剧演员	name	npc	Mime
Drunken Dwarf	醉酒的矮人	name	npc	Drunken Dwarf
Strange plant	奇怪的植物	name	npc	Strange plant
Genie	精灵	name	npc	Genie
Swarm	虫群	name	npc	Swarm
Strange watcher	奇怪的观察者	name	npc	Strange watcher
Sergeant Damien	达米恩中士	name	npc	Sergeant Damien
Suspect	嫌疑人	name	npc	Suspect
Molly	莫莉	name	npc	Molly
Prison Pete	监狱皮特	name	npc	Prison Pete
Balloon Animal	气球动物	name	npc	Balloon Animal
Freaky Forester	古怪的护林员	name	npc	Freaky Forester
Pheasant	雉鸡	name	npc	Pheasant
Rick Turpentine	里克.特平泰恩	name	npc	Rick Turpentine
Phosani's Nightmare	弗萨尼的梦魇	name	npc	Phosani's Nightmare
The Nightmare	梦魇	name	npc	The Nightmare
Quiz Master	问答大师	name	npc	Quiz Master
Pillory Guard	枷锁守卫	name	npc	Pillory Guard
Tramp	流浪汉	name	npc	Tramp
Man	男人	name	npc	Man
Avan	阿凡	name	npc	Avan
Dark Core	黑暗核心	name	npc	Dark Core
Evil Bob	邪恶鲍勃	name	npc	Evil Bob
Trotters	特洛特斯	name	npc	Trotters
Servant	仆从	name	npc	Servant
Rod Fishing spot	钓鱼点	name	npc	Rod Fishing spot
Cat	猫	name	npc	Cat
Jon	乔恩	name	npc	Jon
Guard	守卫	name	npc	Guard
Vannaka	范纳卡	name	npc	Vannaka
Chaeldar	查尔达	name	npc	Chaeldar
Cave crawler	洞穴爬虫	name	npc	Cave crawler
Kurask	库拉斯克	name	npc	Kurask
Gargoyle	石像鬼	name	npc	Gargoyle
Banshee	女妖	name	npc	Banshee
Abyssal demon	深渊恶魔	name	npc	Abyssal demon
Basilisk	石化蜥蜴	name	npc	Basilisk
Cockatrice	鸡蛇怪	name	npc	Cockatrice
Rockslug	岩石蛞蝓	name	npc	Rockslug
Dust devil	尘魔	name	npc	Dust devil
Skotos	斯科托斯	name	npc	Skotos
