english	translation	category	sub_category	source
test	测试	actions	object	Argento
Crawl-under	爬到下方	actions	object	Wall
Fix	修复	actions	object	Bellows
Bend	弯曲	actions	object	Cell wall window
Steal	偷窃	actions	object	Candles
Deactivate	停用	actions	object	Magic box
Trap	放置陷阱	actions	object	Pit
Flush	冲洗	actions	object	Rabbit hole
Shout-over	喊过	actions	object	Rockslide
Pull-down	拉下	actions	object	Eagle lever
Push-up	推上	actions	object	Eagle lever
Quick-start	快速开始	actions	object	Ladder
Reset-wave	重置波次	actions	object	Door
Dunk	浸入	actions	object	Lava crater
Block	阻挡	actions	object	Penance cave
Demolish	拆除	actions	object	Penance cave
Take-Arrows	拿取箭攵	actions	object	Attacker item machine
Take-Runes	拿取符石	actions	object	Attacker item machine
Stock-Up	领取补给	actions	object	Defender item machine
Take-Crackers	拿取拉炮	actions	object	Defender item machine
Take-Tofu	拿取豆腐	actions	object	Defender item machine
Take-Worms	拿取蠕虫	actions	object	Defender item machine
Take-Vial	拿取小瓶	actions	object	Healer item machine
Take-Meat	拿取肉塊	actions	object	Healer item machine
Call	呼叫	actions	object	Horn of glory
Get-Spikes	取刺	actions	object	Petrified mushroom
Load	装载	actions	object	Egg hopper
Evade	躲避	actions	object	Trap
Disable	停用	actions	object	Trap
Harpoon	用鱼叉捕鱼	actions	object	Fishing spot
Cage	用笼子捕鱼	actions	object	Fishing spot
Leave Tomb	离开坟墓	actions	object	Tomb Door
Quick-leave	快速离开	actions	object	Tomb Door
Tread-softly	轻步走过	actions	object	Icicles
Convert	转换	actions	object	Collector Converter
Check for Snakes	探查毒蛇	actions	object	Urn
Charm Snake	安抚毒蛇	actions	object	Urn
Cut-wood	劈柴	actions	object	Woodcutting stump
Cross-bridge	过桥	actions	object	Rope bridge
Exit-cave	离开洞穴	actions	object	Exit cavern
Decapitate	斩首	actions	object	Ice Troll King
Jump-from	跳下去	actions	object	Stepping stone
Peer-through	窥视	actions	object	Peephole
Add-bottom	安装底部结构	actions	object	Crate
Return-to-Paterdomus	返回帕多姆斯神殿	actions	object	Path
Excavate	挖掘	actions	object	Statue
Quick Pass	快速通过	actions	object	Flames
Tamper	篡改	actions	object	Device
Untie	解开	actions	object	Zanik
Walk-along	沿着走	actions	object	Tunnel
Swing across	荡过	actions	object	Monkeybars
Animate	活化	actions	object	Magical Animator
Check Kudos	检查声望值	actions	object	Information booth
Add finds	添加发现物	actions	object	Storage crate
Clean	清洗	actions	object	Specimen table
Talk-into	对话	actions	object	Drain Pipe
Wind-up	上发条	actions	object	Gramophone
Turn-Off	关闭	actions	object	Gramophone
Climb up	爬上去	actions	object	Beard
Exit-through	离开	actions	object	Fire rift
Push-through	推过	actions	object	Magical wheat
Dive in	潜入	actions	object	Whirlpool
Construct	建造	actions	object	Pyre site
Rummage	翻找	actions	object	Skeleton
Burn-down	烧毁	actions	object	Boil
Take From	拿取	actions	object	Barrel of flour
Reach	伸手摸索	actions	object	Vent
Free	释放	actions	object	King Arthur
Break	打破	actions	object	Smashed window
Distract	分散注意力	actions	object	Eyes
Drink	喝	actions	object	Potion
Store	储存	actions	object	Super ranging potion
Equip	装备	actions	object	Anti-dragon shield
Teleport	传送	actions	object	Zamorak altar
Tie-rope	系绳子	actions	object	Rock
Move	移动	actions	object	Boulder
Claim-staves	领取法杖	actions	object	Barrel
Climb-off	爬下去	actions	object	Ice bridge
Crawl	爬行	actions	object	Cave
Join	加入	actions	object	Challenge portal
Hammer	锤击	actions	object	Broken strut
Toggle K/D	切换击杀 / 死亡统计开关	actions	object	Wilderness Statistics
Make-raft	制作木筏	actions	object	Old log
Toggle XP	切换经验值开关	actions	object	Deadman chest
Take-X	取 X 个	actions	object	Meat table
Serve	服务	actions	object	Buffet table
Water	浇水	actions	object	Golovanova seedling
Bind	束缚	actions	object	Blood Altar
Venerate	崇敬	actions	object	Dark Altar
Take-remains	拿走遗骸	actions	object	Kruk
Scale	攀爬	actions	object	Rocks
Walk on	走在上面	actions	object	Vine
Look-in-all	全面探查	actions	object	Hole
Disarm	解除武装	actions	object	Floor spikes
Pass through	穿过	actions	object	Sliced web
Gaze-into	凝视	actions	object	Burning brazier
Reset-time	重置时间	actions	object	Burning brazier
Balance-across	保持平衡走过	actions	object	Steep roof
Leave Cavern	离开洞穴	actions	object	Inanimate Altar
Story	叙述冒险事迹	actions	object	Juna
Climb over	爬过	actions	object	Broken cart
Claim	领取	actions	object	Reward chest
Add-House	发布房屋广告	actions	object	House Advertisement
Visit-Last	访问最近一次进入的房屋	actions	object	House Advertisement
Cross-to	穿过	actions	object	Rock
Setup	设置	actions	object	Tip jar
Jars	展示罐子	actions	object	Boss lair display
Perks	使用披风功能	actions	object	Mounted Max Cape
Spellbook	切换法术书	actions	object	Mounted Magic Cape
Clip	剪辑	actions	object	Topiary bush
Feed	喂食	actions	object	Burning brazier
Take-hammer	拿取锤子	actions	object	Crate
Take-knife	拿取小刀	actions	object	Crate
Take-tinderbox	拿取火绒盒	actions	object	Crate
Take-concoction	拿取混合物	actions	object	Crate
Take-5 concoctions	拿取 5 个混合物	actions	object	Crate
Take-10 concoctions	拿取 10 个混合物	actions	object	Crate
Last-destination (ALP)	传送至上次目的地 (ALP)	actions	object	Fairy ring
Last-destination (ALS)	传送至上次目的地 (ALS)	actions	object	Fairy ring
Last-destination (ALR)	传送至上次目的地 (ALR)	actions	object	Fairy ring
Last-destination (ALQ)	传送至上次目的地 (ALQ)	actions	object	Fairy ring
Last-destination (AKP)	传送至上次目的地 (AKP)	actions	object	Fairy ring
Last-destination (AKS)	传送至上次目的地 (AKS)	actions	object	Fairy ring
Last-destination (AKR)	传送至上次目的地 (AKR)	actions	object	Fairy ring
Last-destination (AKQ)	传送至上次目的地 (AKQ)	actions	object	Fairy ring
Last-destination (AJP)	传送至上次目的地 (AJP)	actions	object	Fairy ring
Last-destination (AJS)	传送至上次目的地 (AJS)	actions	object	Fairy ring
Last-destination (AJR)	传送至上次目的地 (AJR)	actions	object	Fairy ring
Last-destination (AJQ)	传送至上次目的地 (AJQ)	actions	object	Fairy ring
Last-destination (DIP)	传送至上次目的地 (DIP)	actions	object	Fairy ring
Last-destination (DIS)	传送至上次目的地 (DIS)	actions	object	Fairy ring
Last-destination (DIR)	传送至上次目的地 (DIR)	actions	object	Fairy ring
Last-destination (DIQ)	传送至上次目的地 (DIQ)	actions	object	Fairy ring
Last-destination (DLP)	传送至上次目的地 (DLP)	actions	object	Fairy ring
Last-destination (DLS)	传送至上次目的地 (DLS)	actions	object	Fairy ring
Last-destination (DLR)	传送至上次目的地 (DLR)	actions	object	Fairy ring
Last-destination (DLQ)	传送至上次目的地 (DLQ)	actions	object	Fairy ring
Last-destination (DKP)	传送至上次目的地 (DKP)	actions	object	Fairy ring
Last-destination (DKS)	传送至上次目的地 (DKS)	actions	object	Fairy ring
Last-destination (DKR)	传送至上次目的地 (DKR)	actions	object	Fairy ring
Last-destination (DKQ)	传送至上次目的地 (DKQ)	actions	object	Fairy ring
Last-destination (DJP)	传送至上次目的地 (DJP)	actions	object	Fairy ring
Last-destination (DJS)	传送至上次目的地 (DJS)	actions	object	Fairy ring
Last-destination (DJR)	传送至上次目的地 (DJR)	actions	object	Fairy ring
Last-destination (DJQ)	传送至上次目的地 (DJQ)	actions	object	Fairy ring
Last-destination (CIP)	传送至上次目的地 (CIP)	actions	object	Fairy ring
Last-destination (CIS)	传送至上次目的地 (CIS)	actions	object	Fairy ring
Last-destination (CIR)	传送至上次目的地 (CIR)	actions	object	Fairy ring
Last-destination (CIQ)	传送至上次目的地 (CIQ)	actions	object	Fairy ring
Last-destination (CLP)	传送至上次目的地 (CLP)	actions	object	Fairy ring
Last-destination (CLS)	传送至上次目的地 (CLS)	actions	object	Fairy ring
Last-destination (CLR)	传送至上次目的地 (CLR)	actions	object	Fairy ring
Last-destination (CLQ)	传送至上次目的地 (CLQ)	actions	object	Fairy ring
Last-destination (CKP)	传送至上次目的地 (CKP)	actions	object	Fairy ring
Last-destination (CKS)	传送至上次目的地 (CKS)	actions	object	Fairy ring
Last-destination (CKR)	传送至上次目的地 (CKR)	actions	object	Fairy ring
Last-destination (CKQ)	传送至上次目的地 (CKQ)	actions	object	Fairy ring
Last-destination (CJP)	传送至上次目的地 (CJP)	actions	object	Fairy ring
Last-destination (CJS)	传送至上次目的地 (CJS)	actions	object	Fairy ring
Last-destination (CJR)	传送至上次目的地 (CJR)	actions	object	Fairy ring
Last-destination (CJQ)	传送至上次目的地 (CJQ)	actions	object	Fairy ring
Last-destination (BIP)	传送至上次目的地 (BIP)	actions	object	Fairy ring
Last-destination (BIS)	传送至上次目的地 (BIS)	actions	object	Fairy ring
Last-destination (BIR)	传送至上次目的地 (BIR)	actions	object	Fairy ring
Last-destination (BIQ)	传送至上次目的地 (BIQ)	actions	object	Fairy ring
Last-destination (BLP)	传送至上次目的地 (BLP)	actions	object	Fairy ring
Last-destination (BLS)	传送至上次目的地 (BLS)	actions	object	Fairy ring
Last-destination (BLR)	传送至上次目的地 (BLR)	actions	object	Fairy ring
Last-destination (BLQ)	传送至上次目的地 (BLQ)	actions	object	Fairy ring
Last-destination (BKP)	传送至上次目的地 (BKP)	actions	object	Fairy ring
Last-destination (BKS)	传送至上次目的地 (BKS)	actions	object	Fairy ring
Last-destination (BKR)	传送至上次目的地 (BKR)	actions	object	Fairy ring
Last-destination (BKQ)	传送至上次目的地 (BKQ)	actions	object	Fairy ring
Last-destination (BJP)	传送至上次目的地 (BJP)	actions	object	Fairy ring
Last-destination (BJS)	传送至上次目的地 (BJS)	actions	object	Fairy ring
Last-destination (BJR)	传送至上次目的地 (BJR)	actions	object	Fairy ring
Last-destination (BJQ)	传送至上次目的地 (BJQ)	actions	object	Fairy ring
Tree	开启传送选单	actions	object	Spiritual Fairy Tree
Ring-Zanaris	戒指 - 传送至扎纳里斯城	actions	object	Spiritual Fairy Tree
Ring-configure	戒指 - 配置	actions	object	Spiritual Fairy Tree
Ring-last-destination (AIP)	戒指 - 传送至上次目的地 (AIP)	actions	object	Spiritual Fairy Tree
Ring-last-destination (AIS)	戒指 - 传送至上次目的地 (AIS)	actions	object	Spiritual Fairy Tree
Ring-last-destination (AIR)	戒指 - 传送至上次目的地 (AIR)	actions	object	Spiritual Fairy Tree
Ring-last-destination (AIQ)	戒指 - 传送至上次目的地 (AIQ)	actions	object	Spiritual Fairy Tree
Ring-last-destination (ALP)	戒指 - 传送至上次目的地 (ALP)	actions	object	Spiritual Fairy Tree
Ring-last-destination (ALS)	戒指 - 传送至上次目的地 (ALS)	actions	object	Spiritual Fairy Tree
Ring-last-destination (ALR)	戒指 - 传送至上次目的地 (ALR)	actions	object	Spiritual Fairy Tree
Ring-last-destination (ALQ)	戒指 - 传送至上次目的地 (ALQ)	actions	object	Spiritual Fairy Tree
Ring-last-destination (AKP)	戒指 - 传送至上次目的地 (AKP)	actions	object	Spiritual Fairy Tree
Ring-last-destination (AKS)	戒指 - 传送至上次目的地 (AKS)	actions	object	Spiritual Fairy Tree
Ring-last-destination (AKR)	戒指 - 传送至上次目的地 (AKR)	actions	object	Spiritual Fairy Tree
Ring-last-destination (AKQ)	戒指 - 传送至上次目的地 (AKQ)	actions	object	Spiritual Fairy Tree
Ring-last-destination (AJP)	戒指 - 传送至上次目的地 (AJP)	actions	object	Spiritual Fairy Tree
Ring-last-destination (AJS)	戒指 - 传送至上次目的地 (AJS)	actions	object	Spiritual Fairy Tree
Ring-last-destination (AJR)	戒指 - 传送至上次目的地 (AJR)	actions	object	Spiritual Fairy Tree
Ring-last-destination (AJQ)	戒指 - 传送至上次目的地 (AJQ)	actions	object	Spiritual Fairy Tree
Ring-last-destination (DIP)	戒指 - 传送至上次目的地 (DIP)	actions	object	Spiritual Fairy Tree
Ring-last-destination (DIS)	戒指 - 传送至上次目的地 (DIS)	actions	object	Spiritual Fairy Tree
Ring-last-destination (DIR)	戒指 - 传送至上次目的地 (DIR)	actions	object	Spiritual Fairy Tree
Ring-last-destination (DIQ)	戒指 - 传送至上次目的地 (DIQ)	actions	object	Spiritual Fairy Tree
Ring-last-destination (DLP)	戒指 - 传送至上次目的地 (DLP)	actions	object	Spiritual Fairy Tree
Ring-last-destination (DLS)	戒指 - 传送至上次目的地 (DLS)	actions	object	Spiritual Fairy Tree
Ring-last-destination (DLR)	戒指 - 传送至上次目的地 (DLR)	actions	object	Spiritual Fairy Tree
Ring-last-destination (DLQ)	戒指 - 传送至上次目的地 (DLQ)	actions	object	Spiritual Fairy Tree
Ring-last-destination (DKP)	戒指 - 传送至上次目的地 (DKP)	actions	object	Spiritual Fairy Tree
Ring-last-destination (DKS)	戒指 - 传送至上次目的地 (DKS)	actions	object	Spiritual Fairy Tree
Ring-last-destination (DKR)	戒指 - 传送至上次目的地 (DKR)	actions	object	Spiritual Fairy Tree
Ring-last-destination (DKQ)	戒指 - 传送至上次目的地 (DKQ)	actions	object	Spiritual Fairy Tree
Ring-last-destination (DJP)	戒指 - 传送至上次目的地 (DJP)	actions	object	Spiritual Fairy Tree
Ring-last-destination (DJS)	戒指 - 传送至上次目的地 (DJS)	actions	object	Spiritual Fairy Tree
Ring-last-destination (DJR)	戒指 - 传送至上次目的地 (DJR)	actions	object	Spiritual Fairy Tree
Ring-last-destination (DJQ)	戒指 - 传送至上次目的地 (DJQ)	actions	object	Spiritual Fairy Tree
Ring-last-destination (CIP)	戒指 - 传送至上次目的地 (CIP)	actions	object	Spiritual Fairy Tree
Ring-last-destination (CIS)	戒指 - 传送至上次目的地 (CIS)	actions	object	Spiritual Fairy Tree
Ring-last-destination (CIR)	戒指 - 传送至上次目的地 (CIR)	actions	object	Spiritual Fairy Tree
Ring-last-destination (CIQ)	戒指 - 传送至上次目的地 (CIQ)	actions	object	Spiritual Fairy Tree
Ring-last-destination (CLP)	戒指 - 传送至上次目的地 (CLP)	actions	object	Spiritual Fairy Tree
Ring-last-destination (CLS)	戒指 - 传送至上次目的地 (CLS)	actions	object	Spiritual Fairy Tree
Ring-last-destination (CLR)	戒指 - 传送至上次目的地 (CLR)	actions	object	Spiritual Fairy Tree
Ring-last-destination (CLQ)	戒指 - 传送至上次目的地 (CLQ)	actions	object	Spiritual Fairy Tree
Ring-last-destination (CKP)	戒指 - 传送至上次目的地 (CKP)	actions	object	Spiritual Fairy Tree
Ring-last-destination (CKS)	戒指 - 传送至上次目的地 (CKS)	actions	object	Spiritual Fairy Tree
Ring-last-destination (CKR)	戒指 - 传送至上次目的地 (CKR)	actions	object	Spiritual Fairy Tree
Ring-last-destination (CKQ)	戒指 - 传送至上次目的地 (CKQ)	actions	object	Spiritual Fairy Tree
Ring-last-destination (CJP)	戒指 - 传送至上次目的地 (CJP)	actions	object	Spiritual Fairy Tree
Ring-last-destination (CJS)	戒指 - 传送至上次目的地 (CJS)	actions	object	Spiritual Fairy Tree
Ring-last-destination (CJR)	戒指 - 传送至上次目的地 (CJR)	actions	object	Spiritual Fairy Tree
Ring-last-destination (CJQ)	戒指 - 传送至上次目的地 (CJQ)	actions	object	Spiritual Fairy Tree
Ring-last-destination (BIP)	戒指 - 传送至上次目的地 (BIP)	actions	object	Spiritual Fairy Tree
Ring-last-destination (BIS)	戒指 - 传送至上次目的地 (BIS)	actions	object	Spiritual Fairy Tree
Ring-last-destination (BIR)	戒指 - 传送至上次目的地 (BIR)	actions	object	Spiritual Fairy Tree
Ring-last-destination (BIQ)	戒指 - 传送至上次目的地 (BIQ)	actions	object	Spiritual Fairy Tree
Ring-last-destination (BLP)	戒指 - 传送至上次目的地 (BLP)	actions	object	Spiritual Fairy Tree
Ring-last-destination (BLS)	戒指 - 传送至上次目的地 (BLS)	actions	object	Spiritual Fairy Tree
Ring-last-destination (BLR)	戒指 - 传送至上次目的地 (BLR)	actions	object	Spiritual Fairy Tree
Ring-last-destination (BLQ)	戒指 - 传送至上次目的地 (BLQ)	actions	object	Spiritual Fairy Tree
Ring-last-destination (BKP)	戒指 - 传送至上次目的地 (BKP)	actions	object	Spiritual Fairy Tree
Ring-last-destination (BKS)	戒指 - 传送至上次目的地 (BKS)	actions	object	Spiritual Fairy Tree
Ring-last-destination (BKR)	戒指 - 传送至上次目的地 (BKR)	actions	object	Spiritual Fairy Tree
Ring-last-destination (BKQ)	戒指 - 传送至上次目的地 (BKQ)	actions	object	Spiritual Fairy Tree
Ring-last-destination (BJP)	戒指 - 传送至上次目的地 (BJP)	actions	object	Spiritual Fairy Tree
Ring-last-destination (BJS)	戒指 - 传送至上次目的地 (BJS)	actions	object	Spiritual Fairy Tree
Ring-last-destination (BJR)	戒指 - 传送至上次目的地 (BJR)	actions	object	Spiritual Fairy Tree
Ring-last-destination (BJQ)	戒指 - 传送至上次目的地 (BJQ)	actions	object	Spiritual Fairy Tree
Quick-exit	快速退出	actions	object	Gate
Craft-rune	制作符石	actions	object	Altar
Fuel	添加燃料	actions	object	Brazier
Dispel	驱散	actions	object	Shimmering barrier
Shared	分享	actions	object	Small storage unit
Take Rake	拿取耙子	actions	object	Old tools
Take Spade	拿取铲子	actions	object	Old tools
Take Seed Dibber	拿取种植锥	actions	object	Old tools
Pick-lots	批量采摘	actions	object	Gourd tree
Quick-pass	快速通过	actions	object	Mystical barrier
Coffer	开启保险箱介面	actions	object	Furnace
Travel to platform	前往平台	actions	object	Row boat
Leave platform	离开平台	actions	object	Row boat
Check count	检查计数	actions	object	Rock
Toggle warning	切换警告提示设定	actions	object	Rock
Seeds	放置种子	actions	object	Birdhouse (empty)
Interact	互动	actions	object	Birdhouse
Inject	注射	actions	object	Sulliuscep
Jump on	跳上去	actions	object	Rubber cap mushroom
Navigate	导航	actions	object	Obstacle
Climb Down	爬下去	actions	object	Trap Door
Climb Up	爬上去	actions	object	Rope anchor
Dive	潜水	actions	object	Rowboat
Build on	建造	actions	object	Ring of Stones
Take tools	拿取工具	actions	object	Crate
Set up	设置	actions	object	Drift net anchors
Take down	取下	actions	object	Drift net anchors
Pick up	捡起	actions	object	Pile of Fishbowls
Pay	支付	actions	object	Volcano Entrance
Feel	触摸	actions	object	Gas hole
Add to	添加	actions	object	Large Fossil Support
Climb through	爬过	actions	object	Hole
Teleport to destination	传送至目的地	actions	object	Obelisk
Set destination	设置目的地	actions	object	Obelisk
Preferences	偏好设置	actions	object	Log storage
Absorb	吸收	actions	object	Energy Sphere
Reminisce	回忆	actions	object	Pool of Dreams
Nets	用渔网捕鱼	actions	object	Annette
Ancient	切换至古代法术书	actions	object	Altar of the Occult
Lunar	切换至月之法术书	actions	object	Altar of the Occult
Arceuus	切换至阿西乌斯法术书	actions	object	Altar of the Occult
Standard	切换至标准法术书	actions	object	Altar of the Occult
Recharge-jewellery	充能首饰	actions	object	Totem Pole
Douse	熄灭	actions	object	Fire
Heal	治疗	actions	object	Fremennik warrior
Complete	完成	actions	object	Incomplete map
Check-Count	检查计数	actions	object	Gate
Clamber	攀爬	actions	object	Rock Pile
Look-through	窥视	actions	object	Window
Charge-at	冲向	actions	object	Vyre well
Quick-enter	快速进入	actions	object	Door
Resign	退出	actions	object	Vyre Orator
Varrock	传送至维洛克城	actions	object	Varrock Portal
Grand Exchange	传送至大交易所	actions	object	Varrock Portal
Toggle	切换传送点	actions	object	Varrock Portal
Camelot	传送至卡美洛城堡	actions	object	Camelot Portal
Seers' Village	传送至先知之村	actions	object	Camelot Portal
Watchtower	传送至瞭望塔	actions	object	Yanille Watchtower Portal
Yanille	传送至亚尼勒城	actions	object	Yanille Watchtower Portal
Quick-Enter	快速进入	actions	object	Formidable passage
Iceberg	航向冰山	actions	object	Boat
Weiss	航向魏斯聚落	actions	object	Boat
Teleport Menu	传送菜单	actions	object	Portal Nexus
Configuration	配置	actions	object	Portal Nexus
Look out	向外看	actions	object	Xeric's Talisman
Teleport menu	传送菜单	actions	object	Xeric's Talisman
Glade	传送至泽里克的林地	actions	object	Xeric's Talisman
Inferno	传送至泽里克的地狱	actions	object	Xeric's Talisman
Heart	传送至泽里克的心脏	actions	object	Xeric's Talisman
Honour	传送至泽里克的荣誉	actions	object	Xeric's Talisman
Digsite	传送至考古挖掘场	actions	object	Digsite Pendant
Fossil Island	传送至化石岛	actions	object	Digsite Pendant
Lithkren	传送至利斯克伦岛	actions	object	Digsite Pendant
Ancients	切换至古代法术书	actions	object	Supplies
Start	开始	actions	object	Steam Generator
Align	对齐	actions	object	Power Grid
Fill-jug	装满壶	actions	object	Coolant Dispenser
Cleanse	净化	actions	object	Refinery
Rebalance	重新平衡	actions	object	Energy Pylon
Pick-dragonfruit	采摘火龙果	actions	object	Dragonfruit tree
Crawl through	爬过	actions	object	Tunnel
Quick-open	快速打开	actions	object	Alchemical door
Take-rock	拿取岩石	actions	object	Rubble
Quick-Exit	快速退出	actions	object	Ancient Fire
Check-Faith	检查信仰	actions	object	Sacred Bone Burner
Enter-crypt	进入墓穴	actions	object	Thick Web
Follow	跟随	actions	object	Tracks
Fill-from	装满	actions	object	Water Pump
Channel	引导	actions	object	Teleport Platform
Enter-corrupted	进入堕落区域	actions	object	The Gauntlet
Refine	精炼	actions	object	Furnace
Imbue	强化	actions	object	Altar
Emir's Arena	传送至埃米尔竞技场	actions	object	Basic Jewellery Box
Castle Wars	传送至城堡战争	actions	object	Basic Jewellery Box
Ferox Enclave	传送至费罗飞地	actions	object	Basic Jewellery Box
Burthorpe	传送至伯索普公国	actions	object	Basic Jewellery Box
Barbarian Outpost	传送至野蛮人前哨站	actions	object	Basic Jewellery Box
Corporeal Beast	传送至实体巨兽	actions	object	Basic Jewellery Box
Tears of Guthix	传送至古斯之泪	actions	object	Basic Jewellery Box
Wintertodt Camp	传送至寒冬营地	actions	object	Basic Jewellery Box
Warriors' Guild	传送至战士公会	actions	object	Fancy Jewellery Box
Champions' Guild	传送至冠军公会	actions	object	Fancy Jewellery Box
Monastery	传送至埃奇维尔修道院	actions	object	Fancy Jewellery Box
Ranging Guild	传送至射手公会	actions	object	Fancy Jewellery Box
Fishing Guild	传送至钓鱼公会	actions	object	Fancy Jewellery Box
Mining Guild	传送至采矿公会	actions	object	Fancy Jewellery Box
Crafting Guild	传送至制作公会	actions	object	Fancy Jewellery Box
Cooking Guild	传送至厨师公会	actions	object	Fancy Jewellery Box
Woodcutting Guild	传送至伐木公会	actions	object	Fancy Jewellery Box
Farming Guild	传送至农业公会	actions	object	Fancy Jewellery Box
Miscellania	传送至米斯凯尼亚国	actions	object	Ornate Jewellery Box
Falador Park	传送至法拉多公园	actions	object	Ornate Jewellery Box
Dondakan's Rock	传送至东达坎之石	actions	object	Ornate Jewellery Box
Take manta ray	拿取魔鬼鱼	actions	object	Bounty supply crate
Take anglerfish	拿取鮟鱇鱼	actions	object	Bounty supply crate
Destroy	销毁	actions	object	Lab table
Stamp-out	踩灭	actions	object	Magical Fire
Continue	继续	actions	object	Path
Climp-up	爬上去	actions	object	Stairs
Check-statistics (Personal)	检查统计 (个人)	actions	object	Noticeboard
Check-statistics (Global)	检查统计 (全局)	actions	object	Noticeboard
Sacrifice	献祭	actions	object	Saradomin Brazier
Walk-over	走过	actions	object	Bridge
Conjure	召唤	actions	object	Portal frame
Search-for-traps	搜索陷阱	actions	object	Coffin
Pass-Through	穿过	actions	object	Casual
Cut-foot	切下酸猪脚	actions	object	Dead sourhog
Take-candy	拿取糖果	actions	object	Magical pumpkin
Jump-Down	跳下去	actions	object	Crevice
Channel (Asgarnia)	传送至阿斯加尼亚王国	actions	object	Waystone
Channel (Misthalin)	传送至米斯特林王国	actions	object	Waystone
Channel (Kandarin)	传送至坎达林王国	actions	object	Waystone
Channel (Fremennik)	传送至费明尼克	actions	object	Waystone
Channel (Kharidian Desert)	传送至卡里迪安沙漠	actions	object	Waystone
Channel (Morytania)	传送至莫利塔尼亚	actions	object	Waystone
Channel (Tirannwn)	传送至提拉恩林地	actions	object	Waystone
Channel (Karamja)	传送至卡拉姆詹岛	actions	object	Waystone
Channel (Wilderness)	传送至荒野	actions	object	Waystone
Slayer	前往杀戮任务专属副本	actions	object	Kings' ladder
Open (normal)	打开普通副本	actions	object	Big door
Open (private)	打开私人副本	actions	object	Big door
Climb-down (normal)	爬下去 (普通副本)	actions	object	Tunnel entrance
Climb-down (private)	爬下去 (私人副本)	actions	object	Tunnel entrance
Sacrifice-fragments	献祭碎片	actions	object	Soul Obelisk
Remove-decorations	移除装饰	actions	object	Christmas curtains
Untether	解开系绳	actions	object	Mast
Tether	系绳	actions	object	Mast
Remove-trophy	移除奖杯	actions	object	Trophy pedestal
View-trophies	查看奖杯	actions	object	Oak trophy case
Remove-banner	移除旗帜	actions	object	Banner stand
Remove-outfit	移除服装	actions	object	Oak outfit stand
Spin-globe	旋转地球仪	actions	object	Trailblazer globe
League-statistics	联盟统计	actions	object	League Accomplishment Scroll
League-rankings	联盟排名	actions	object	League Accomplishment Scroll
League-firsts	联盟首榜	actions	object	League Accomplishment Scroll
Cook-at	烹饪	actions	object	Shrine
Big-search	大型搜索	actions	object	Reward pool
Quick-climb	快速攀爬	actions	object	Rope ladder
Solo-start	单人开始	actions	object	Rope ladder
Prepare-fish	准备鱼肉	actions	object	Preparation Table
Offer-fish	供奉鱼肉	actions	object	Altar
Entertain	娱乐	actions	object	Piano
Play-quietly	安静地玩	actions	object	Piano
Background-music	背景音乐	actions	object	Piano
Enter-member	进入会员区	actions	object	Clan hall portal
Enter-guest	进入访客区	actions	object	Clan hall portal
Pet	抚摸	actions	object	Cat
Pass (normal)	通过普通副本	actions	object	Ancient Barrier
Pass (private)	通过私人副本	actions	object	Ancient Barrier
Adjust	调整	actions	object	Machine
Say-name	念出名字	actions	object	Grave
Deposit-runes	存放符石	actions	object	Deposit Pool
Deposit-items	存放物品	actions	object	Deposit Pool
Visual-effects	视觉效果	actions	object	Barrier
Toggle-talisman	切换护符	actions	object	Guardian of Air
Assemble	组装	actions	object	Essence pile (elemental)
Take-chisel	拿取凿子	actions	object	Weak cells
Place-cell	放置单元	actions	object	Inactive cell tile
Exit-through (Kourend)	穿过离开 (库兰德王国)	actions	object	Blood rift
Pay-toll(10gp)	支付通行费 (10 金币)	actions	object	Gate
Pour	倾倒	actions	object	Crucible (full)
Heat-preform	加热预制品	actions	object	Lava pool
Dunk-preform	浸入预制品	actions	object	Lava pool
Cool-preform	冷却预制品	actions	object	Waterfall
Quench-preform	淬火预制品	actions	object	Waterfall
Store-preform	储存预制品	actions	object	Preform storage
Take-preform	拿取预制品	actions	object	Preform storage
Rank	查看排名	actions	object	Arena recruitment board
Quick-use	快速使用	actions	object	Staging area steps
Quick-Pass	快速通过	actions	object	Barrier
Flip	翻转	actions	object	Pressure plate
Rotate-clockwise	顺时针旋转	actions	object	Mirror
Rotate-anticlockwise	逆时针旋转	actions	object	Mirror
Deposit-pickaxe	存放镐子	actions	object	Statue
Quick-Use	快速使用	actions	object	Teleport crystal
Quick-Board	快速登船	actions	object	Sacrificial boat
Check-permissions	检查权限	actions	object	Chest
Pickup	捡起	actions	object	Gingerbread
Check-times	查看统计数据	actions	object	Santa's log
Push-against	推抵	actions	object	Wall
Check-Fee	查看所需费用	actions	object	Crevice
Peer-into	凝视	actions	object	Prifddinas Display
Release-bees	释放蜜蜂	actions	object	Beehive
Add-mulch	添加覆盖物	actions	object	Struggling sapling
Read (Awakened)	阅读 (觉醒)	actions	object	Scoreboard
Attach-rope	系绳子	actions	object	Rock
Climb-rope	爬绳	actions	object	Rock
Build-barricade	建造路障	actions	object	Surface
Take-supplies	拿取补给品	actions	object	Stone chest
Lockpick	开锁器	actions	object	Stone chest (locked)
Burn	燃烧	actions	object	Shipwreck
Burn`	燃烧	actions	object	Gunpowder
Withdraw	取出	actions	object	Extract orifice
Tend-to	照料	actions	object	Forester's Campfire
Rest	休息	actions	object	Forester's Campfire
Retrieve-egg	取回雉鸡蛋	actions	object	Pheasant Nest
