english	translation	category	sub_category	source
What happened to Melzar?	梅尔扎发生了什么事？	dialogue	Malignius Mortifer	Player
The forces required to wield power over the dead are very difficult to control. Melzar's concentration slipped, and his spell rebounded upon him.	驾驭亡者所需的力量极难掌控。梅尔扎的注意力松懈，他的法术反弹到了他身上。	dialogue	Malignius Mortifer	Malignius Mortifer
Although he did not die, his mind broke. Now he dwells amidst the beasts that fill his strange home, and when he attempts to do magic he gets... amusing results.	虽然他没有死，但他的心智崩溃了。如今他栖身于那座怪异宅邸中，与野兽为伴，每当他尝试施法，便会得到……有趣的结果。	dialogue	Malignius Mortifer	Malignius Mortifer
Why do you keep making fungi appear?	你为什么一直让真菌出现？	dialogue	Malignius Mortifer	Player
Necromancy is... still not fully understood. So few people dare to study it. Although my spells usually raise whichever undead creature I desire, they sometimes misfire. As Melzar has learnt!	死灵法术……仍未被完全理解。很少有人敢研究它。虽然我的法术通常能召唤出我想要的任何亡灵生物，但有时会出岔子。正如梅尔扎所学到的！	dialogue	Malignius Mortifer	Malignius Mortifer
Thanks, I'll be off now.	谢谢，我现在走了。	dialogue	Malignius Mortifer	Player
I am sure your curiosity will eventually draw you to speak to me again, [player name].	我相信你的好奇心最终会驱使你再找我说话，[player name]。	dialogue	Malignius Mortifer	Malignius Mortifer
Can you teach me something about magic?	你能教我一些关于魔法的事吗？	dialogue	Malignius Mortifer	Player
I see no glimmer of understanding in your eyes; my time would be wasted trying to teach you of the subtle arts.	你眼中毫无领悟之光；若要我教你这些精妙法术，不过是枉费时间。	dialogue	Malignius Mortifer	Malignius Mortifer
If you are truly interested in magic, perhaps you should go and speak to the Duke of Lumbridge, who lives east of this place. Perchance he will have a mission for you that will teach you something.	如果你真的对魔法感兴趣，也许你应该去和住在此地东边的仑桥镇公爵谈谈。也许他会有任务教你一些东西。	dialogue	Malignius Mortifer	Malignius Mortifer
Ah, you are an inquisitive fellow. I shall speak of the great Wizards' Tower, destroyed by fire many years ago...	啊，你是个好奇的家伙。我要说说伟大的法师塔，多年前被火摧毁……	dialogue	Malignius Mortifer	Malignius Mortifer
Many say it was the greatest building in the history of Gielinor, a magnificent monument to human ingenuity.	许多人说它是基利诺尔历史上最伟大的建筑，是人类智慧的宏伟纪念碑。	dialogue	Malignius Mortifer	Malignius Mortifer
Yet when humans are offered great power, they so often buy it at the cost of their principles.	然而当人类获得巨大力量时，往往不惜以原则为代价。	dialogue	Malignius Mortifer	Malignius Mortifer
Wizards who claimed allegiance to Saradomin began to insist that magic be restricted to the few they deemed 'worthy' of such powers.	声称效忠萨拉多明的法师开始坚持魔法应限制在他们认为“值得”拥有此类力量的少数人。	dialogue	Malignius Mortifer	Malignius Mortifer
Before long, those who did not share their fatuous obsession with Saradomin were excluded from the Tower completely. This state of affairs could not continue.	不久之后，那些不分享他们对萨拉多明的愚蠢痴迷的人被完全排除在塔外。这种状态无法持续。	dialogue	Malignius Mortifer	Malignius Mortifer
One dark night, a brave band of magi loyal to the great Lord Zamorak stormed the Tower. Despite heavy losses, they fought their way up the levels until they reached the Great Library.	一个黑暗的夜晚，一群忠于伟大的扎莫拉克领主的勇敢法师突袭了塔。尽管损失惨重，他们一路奋战直到到达大图书馆。	dialogue	Malignius Mortifer	Malignius Mortifer
Alas, they were trapped and could not steal the precious records. But before they could be defeated, the bravest of them took it upon himself to blast the writings into nothingness, destroying the library.	唉，他们被困住无法偷走珍贵的记录。但在他们被击败之前，他们中最勇敢的人承担起了将著作炸成虚无的责任，摧毁了图书馆。	dialogue	Malignius Mortifer	Malignius Mortifer
The ensuing fire raced through the tower, and none escaped its fury. Some say that Lord Zamorak himself fanned the flames to ensure the destruction of his enemies!	随之而来的大火席卷了塔，无人逃脱其怒火。有人说扎莫拉克领主本人扇风以确保消灭他的敌人！	dialogue	Malignius Mortifer	Malignius Mortifer
Much of that knowledge was lost, and some has never yet been rediscovered. Still, your efforts on behalf of my colleagues have not been wasted! Once again, the forces of Zamorak can create unlimited runestones!	许多知识丢失了，有些从未被重新发现。不过，你代表我同事的努力没有白费！扎莫拉克的力量再次可以创造无限的符石！	dialogue	Malignius Mortifer	Malignius Mortifer
May the world cower in its boots!	愿世界吓得瑟瑟发抖！	dialogue	Malignius Mortifer	Malignius Mortifer
I bid you farewell for now.	我暂时向你告别。	dialogue	Malignius Mortifer	Malignius Mortifer
Much of that knowledge was lost, and some has never yet been rediscovered. Still, the power of magic remains in the world, and we who dedicate our lives to its study may yet perform great works...	许多知识丢失了，有些从未被重新发现。不过，魔法的力量仍存在于世界中，我们这些致力于研究的人仍可能完成伟大的作品……	dialogue	Malignius Mortifer	Malignius Mortifer
Thanks, I'll be going now.	谢谢，我现在走了。	dialogue	Malignius Mortifer	Player
About those skeletal magi in the Colony - why don't they disappear now the Colony's safe?	关于殖民地里的那些骷髅法师——为什么现在殖民地安全了他们不消失？	dialogue	Malignius Mortifer	Player
HAHAHA! I never specified how long they'd stay there!	哈哈哈！我从没指定他们要待多久！	dialogue	Malignius Mortifer	Malignius Mortifer
So when will they go away? They're in the dormitories, and that's a real nuisance for the colonists!	那他们什么时候走？他们在宿舍里，这对殖民者来说真麻烦！	dialogue	Malignius Mortifer	Player
HAHAHA!	哈哈哈！	dialogue	Malignius Mortifer	Malignius Mortifer
So you're not going to get rid of them?	所以你不打算除掉他们？	dialogue	Malignius Mortifer	Player
Oh, forget I asked.	算了，当我没问。	dialogue	Malignius Mortifer	Player
Where can I get clothes like those?	我在哪里能得到那样的衣服？	dialogue	Malignius Mortifer	Player
Bah! Our garments are an outward sign of our dominance of the magical arts. You cannot simply buy them in a shop!	呸！我们的服装是我们魔法艺术主导地位的外在标志。你不能直接在商店买到！	dialogue	Malignius Mortifer	Malignius Mortifer
What happens if I kill you and take them?	如果我杀了你拿走它们会怎样？	dialogue	Malignius Mortifer	Player
Try it and see!	试试看！	dialogue	Malignius Mortifer	Malignius Mortifer
How about if you teach me enough about magic so I can wear those clothes too?	如果你教我足够的魔法让我也能穿那些衣服怎么样？	dialogue	Malignius Mortifer	Player
How about if I turn you into a mushroom to make you stop bothering me?	如果我把你变成蘑菇让你别再烦我怎么样？	dialogue	Malignius Mortifer	Malignius Mortifer
MMMmmph!	嗯嗯！	dialogue	Malignius Mortifer	Player
Actually, I don't want to talk to you.	其实，我不想和你说话。	dialogue	Malignius Mortifer	Player
Bah! Then go away!	呸！那走开！	dialogue	Malignius Mortifer	Malignius Mortifer
You should take that pot a bit further away from me before you open it!	你在打开那个罐子之前应该把它拿得离我远点！	dialogue	Malignius Mortifer	Malignius Mortifer
Da mihi potentiam!	Da mihi potentiam!	dialogue	Malignius Mortifer	Malignius Mortifer
Veni, cohortes malefici!	Veni, cohortes malefici!	dialogue	Malignius Mortifer	Malignius Mortifer
Curses - more fungi!	诅咒——更多真菌！	dialogue	Malignius Mortifer	Malignius Mortifer
Blast - fungi again!	该死——又是真菌！	dialogue	Malignius Mortifer	Malignius Mortifer
DUUUHHH	杜嗯	dialogue	Malignius Mortifer	Zombie
OooOOOooooOOOOooo	哦哦哦哦哦哦哦	dialogue	Malignius Mortifer	Ghost
Krrrrsssss	克rrrrsssss	dialogue	Malignius Mortifer	Skeleton mage
Oi - stop waving your items at me!	喂——别在我面前挥舞你的物品！	dialogue	Malignius Mortifer	Malignius Mortifer
If the player has completed Swan Song:	如果玩家已完成天鹅曲：	dialogue	Malignius Mortifer	Malignius Mortifer
... MORE ...	……更多……	dialogue	Malignius Mortifer	Malignius Mortifer
Is this like Summoning?	这和召唤一样吗？	dialogue	Malignius Mortifer	Malignius Mortifer
About those skeletal magi in the Colony...	关于殖民地里的那些骷髅法师……	dialogue	Malignius Mortifer	Malignius Mortifer
Hello stranger, you come for a drink?	你好陌生人，来喝一杯吗？	dialogue	Mama	Mama
What sort of drinks do you have?	你有什么喝的？	dialogue	Mama	Player
We got some cold beers, some warm stews and some 'rum'.	我们有冷啤酒、热炖菜，还有一些“朗姆酒”。	dialogue	Mama	Mama
Not, Captain Braindeath's 'rum'?	不会是“脑死亡”船长的“朗姆酒”吧？	dialogue	Mama	Player
Yes! There was some sorta problem at the brewery, but they got it all sorted out now.	是的！酿酒厂出了点问题，但现在都解决了。	dialogue	Mama	Mama
You wanna buy something?	你想买点东西吗？	dialogue	Mama	Mama
I's been cooking up some roasted spiders....I can show you how to make 'em if you like?	我一直在烤蜘蛛……如果你想的话，我可以教你怎么做？	dialogue	Mamma Bufetta	Mamma Bufetta
Errrr..yuck, roasted spiders, that sounds gross!	呃……呕，烤蜘蛛，听起来真恶心！	dialogue	Mamma Bufetta	Player
Well, you can suit yourself my friend, but I have to tell you they're delicious!	好吧，随你便我的朋友，但我得告诉你它们很好吃！	dialogue	Mamma Bufetta	Mamma Bufetta
Mmmm, mmm, mmmmmm!	嗯，嗯，嗯嗯嗯！	dialogue	Mamma Bufetta	Mamma Bufetta
Hmm, I guess it could be considered a delicacy, so yes please?	嗯，我想这可以算是美味佳肴，所以好的，请来点？	dialogue	Mamma Bufetta	Player
Ok my friend, you simply need to get a suitable stick to skewer the spider carcass on and then roast it on a fire!	好的我的朋友，你只需要找根合适的棍子把蜘蛛尸体串起来，然后在火上烤！	dialogue	Mamma Bufetta	Mamma Bufetta
What sort of stick and where would I get one?	什么样的棍子？我去哪找？	dialogue	Mamma Bufetta	Player
Well, I prefer to use a skewer stick, you can make one from a thatching spar using a machete. Or, if you're stuck, you could always use an arrow shaft, though they tend to be useless once you've finished eating the	嗯，我喜欢用烤串棍，你可以用茅草杆和砍刀做一根。或者，如果你没办法，也可以用箭杆，	dialogue	Mamma Bufetta	Mamma Bufetta
spider.	不过吃完蜘蛛后它们通常就没用了。	dialogue	Mamma Bufetta	Mamma Bufetta
Ok, thanks!	好的，谢谢！	dialogue	Mamma Bufetta	Player
I'd like to ask another question.	我想问另一个问题。	dialogue	Mamma Bufetta	Mamma Bufetta
Hello, how's it going?	你好，近来如何？	dialogue	Man	Player
Not too bad, but I'm a little worried about the increase of goblins these days.	还不错，但我有点担心最近哥布林变多了。	dialogue	Man	Man
Don't worry, I'll kill them.	别担心，我会杀了它们。	dialogue	Man	Player
How can I help you?	我能怎么帮你？	dialogue	Man	Man
No, I have nothing I wish to get rid of. If you want to do some trading, there are plenty of shops and market stalls around though.	不，我没什么想处理的。不过如果你想交易，周围有很多商店和市场摊位。	dialogue	Man	Man
I'm sorry I can't help you there.	抱歉我帮不了你这个。	dialogue	Man	Man
I'm in search of enemies to kill.	我在找敌人杀。	dialogue	Man	Player
I've heard there are many fearsome creatures that dwell under the ground...	我听说地下住着许多可怕的生物……	dialogue	Man	Man
Get out of my way, I'm in a hurry!	让开，我很急！	dialogue	Man	Man
Very well thank you.	我很好，谢谢。	dialogue	Man	Player
I'm very well thank you.	我很好，谢谢。	dialogue	Man	Man
Do I know you? I'm in a hurry!	我认识你吗？我赶时间！	dialogue	Man	Man
I think we need a new king. The one we've got isn't very good.	我觉得我们需要个新国王。现在的这个不太好。	dialogue	Man	Man
Are you asking for a fight?	你是想找打吗？	dialogue	Man	Man
The man attacks the player	那人攻击了玩家	dialogue	Man	Man
I'm busy right now.	我现在很忙。	dialogue	Man	Man
No I don't have any spare change.	不，我没零钱。	dialogue	Man	Man
I'm a little worried - I've heard there's lots of people going about, killing citizens at random.	我有点担心——我听说有很多人在四处随意杀害市民。	dialogue	Man	Man
No, I don't want to buy anything!	不，我什么都不想买！	dialogue	Man	Man
That is classified information.	那是机密信息。	dialogue	Man	Man
Have this flyer...	拿着这个传单……	dialogue	Man	Man
Yo, wassup!	哟，咋样！	dialogue	Man	Man
Excuse me!	打扰一下！	dialogue	Man	Man
Oh sorry, what did I do?	哦抱歉，我做什么了？	dialogue	Man	Player
Can't you see I'm on the toilet?	你没看见我在上厕所吗？	dialogue	Man	Man
Wait a minute... a toilet?	等等……厕所？	dialogue	Man	Player
Yeah. A toilet.	是的。厕所。	dialogue	Man	Man
Riiiight. Oh, man, you didn't wipe your hands?	好吧。哦，伙计，你没擦手？	dialogue	Man	Player
Get over it.	别在意了。	dialogue	Man	Man
What are you doing in my house?	你在我家做什么？	dialogue	Man	Man
I was just exploring.	我只是在探索。	dialogue	Man	Player
You're exploring my house?	你在探索我家？	dialogue	Man	Man
You don't mind, do you?	你不介意，对吧？	dialogue	Man	Player
But... why are you exploring in my house?	但……你为什么在我家探索？	dialogue	Man	Man
Oh, I don't know, I just wandered in, saw you and thought it'd be fun to speak to you.	哦，我不知道，我就是走进来，看到你，觉得跟你说话会很有趣。	dialogue	Man	Player
... you are very strange...	……你很奇怪……	dialogue	Man	Man
Perhaps I should go now.	也许我现在该走了。	dialogue	Man	Player
Yes, please go away now.	是的，请现在就走。	dialogue	Man	Man
NPC backs away from the player	NPC 从玩家身边退开	dialogue	Man	Man
[Good day, sir/Good day, madam/Good day]. What brings you to this end of town?	[你好，先生/你好，女士/你好]。什么风把你吹到城镇这头来了？	dialogue	Man	Man
Well, what is there to do around here?	嗯，这附近有什么可做的？	dialogue	Man	Player
If you're into Mining, plenty! The dwarves have one of the largest mines in the world just under our feet. There's an entrance in the building just north-east of my house.	如果你喜欢采矿，多着呢！矮人在我们脚下就有世界上最大的矿井之一。就在我房子东北边的建筑里有个入口。	dialogue	Man	Man
If you'd rather enjoy yourself, there's the party room just north of here! Or you might like to climb up onto the city wall - you can get a good view of Falador from there.	如果你想娱乐一下，就在这北边有个派对室！或者你可能想爬上城墙——从那里可以很好地俯瞰法拉多城。	dialogue	Man	Man
Molten lava! MOLTEN LAVA!	熔岩！熔岩！	dialogue	Man	Man
Snakes! Snakes! Ohhhh, there are snakes!	蛇！蛇！哦天哪，有蛇！	dialogue	Man	Man
Why don't I have a 'Teleport Home to Lumbridge' button like everyone else?	为什么我没有像其他人那样的“传送回家到仑桥镇”按钮？	dialogue	Man	Man
Too many monkeys - I can't stand it!	猴子太多了——我受不了了！	dialogue	Man	Man
I should have stayed in Port Sarim.	我本该待在沙林港。	dialogue	Man	Man
So... many... trees...	好……多……树……	dialogue	Man	Man
I can't take the heat!	我受不了这热度！	dialogue	Man	Man
Can I get past please?	我能过去吗？	dialogue	Man	Player
Not just yet. The swamp has flooded the roads again, it's unsafe to pass.	还不行。沼泽又淹没了道路，过去不安全。	dialogue	Man	Man
So how long will the road be blocked for?	那路要堵多久？	dialogue	Man	Player
Who can tell? It's one of the drawbacks to living in a swamp. You get used to it after a while.	谁知道？这是住在沼泽的缺点之一。过段时间你就习惯了。	dialogue	Man	Man
DON'T EAT ME!	别吃我！	dialogue	Man	Man
Umm, I'm not going to eat you. Are you ok?	嗯，我不会吃你。你没事吧？	dialogue	Man	Player
She said she would return after the second fork.	她说她会在第二个叉子后回来。	dialogue	Man	Man
Fork?	叉子？	dialogue	Man	Player
You can't eat jelly with a fork. Are you mad?	你不能用叉子吃果冻。你疯了吗？	dialogue	Man	Man
Ummm... no... I'll just leave you to it.	嗯……不……我就不打扰你了。	dialogue	Man	Player
Green tongue snakes.	绿舌蛇。	dialogue	Man	Man
Occupied!	有人了！	dialogue	Man	Man
I've seen that one before. It's yours now.	我以前见过那个。现在它是你的了。	dialogue	Man	Man
That's very kind of you, but no thanks.	你真好，但不用了。	dialogue	Man	Man
We don't have good days here anymore. Curse King Tyras.	我们这里再也没有好日子了。诅咒泰拉斯国王。	dialogue	Man	Man
Oh okay, bad day then.	哦好吧，那就是坏日子了。	dialogue	Man	Player
Why, what has he done?	为什么，他做了什么？	dialogue	Man	Player
His army curses our city with this plague then wanders off again, leaving us to clear up the pieces.	他的军队用这场瘟疫诅咒我们的城市，然后又游荡离开，留我们收拾烂摊子。	dialogue	Man	Man
I'm looking for a woman called Elena.	我在找一个叫埃琳娜的女人。	dialogue	Man	Player
Not heard of her.	没听说过她。	dialogue	Man	Man
I want the adventure to end.	我想让冒险结束。	dialogue	Man	Man
The man takes 99 damage, killing him.	那人受到99点伤害，被杀死了。	dialogue	Man	Man
It stinks down here.	这里臭死了。	dialogue	Man	Man
Can't you just leave me alone.	你就不能别烦我吗。	dialogue	Man	Man
I don't trust that fish monger.	我不信任那个鱼贩子。	dialogue	Man	Man
Lighting fires in an enclosed space is probably not a good idea. Oh well.	在封闭空间生火可能不是个好主意。算了。	dialogue	Man	Man
I guess it's not all bad down here. At least we have a pub.	我想这里也不全坏。至少我们有个酒馆。	dialogue	Man	Man
I'll leave this place one day. You'll see.	总有一天我会离开这个地方。你等着瞧。	dialogue	Man	Man
An outsider! Can you get me out of this hell hole?	外来者！你能带我离开这个地狱般的地方吗？	dialogue	Man	Man
Sorry, that's not what I'm here to do.	抱歉，那不是我来这里的目的。	dialogue	Man	Player
Go away. People from the outside shut us in like animals. I have nothing to say to you.	走开。外面的人像对待动物一样把我们关起来。我没什么跟你说的。	dialogue	Man	Man
Hello there. You don't seem too happy.	你好。你看起来不太高兴。	dialogue	Manauia	Player
It's far too cold up here. Ralos' Rise is cold, but this is something else! I have to be here though. If this beast has any connections to the Old Ones, it might also have connections to Ralos and Ranul!	这里太冷了。拉洛斯高峰很冷，但这又是另一回事！但我必须在这里。如果这头野兽与古老者有任何联系，它可能也与拉洛斯和拉努尔有联系！	dialogue	Manauia	Manauia
Me being here also keeps the dwarves a bit happier as well. They keep claiming they're the ones doing all the work and that there needs to be more humans up here helping.	我在这里也让矮人们高兴一点。他们一直声称所有活都是他们干的，需要更多人类来这里帮忙。	dialogue	Manauia	Manauia
Is that true?	那是真的吗？	dialogue	Manauia	Player
I don't think so. I've seen plenty of people come up here and get involved. The dwarves don't actually do any of the fighting anyway. They just go in and do some mining once the danger has passed.	我不这么认为。我见过很多人来这里参与。反正矮人实际上不参与任何战斗。他们只是在危险过去后进去采矿。	dialogue	Manauia	Manauia
I can't imagine they'd be happy to hear you say that.	我无法想象他们听到你这么说会高兴。	dialogue	Manauia	Player
Good point. Forget I said anything.	说得好。当我没说。	dialogue	Manauia	Manauia
Who are you and what is this place?	你是谁，这是什么地方？	dialogue	Mandrith	Player
My name is Mandrith.	我叫曼德里思。	dialogue	Mandrith	Mandrith
I collect valuable resources and pawn off access to them to foolish adventurers, like yourself.	我收集贵重资源，并把 access 权典押给愚蠢的冒险者，比如你自己。	dialogue	Mandrith	Mandrith
You should take a look inside my arena. There's an abundance of valuable resources inside.	你应该进我的竞技场看看。里面有很多贵重资源。	dialogue	Mandrith	Mandrith
And I can take whatever I want?	我可以拿走任何我想要的？	dialogue	Mandrith	Player
It's all yours. All I ask is you pay the upfront fee.	都是你的。我只要求你预付费用。	dialogue	Mandrith	Mandrith
Will others be able to kill me inside?	别人能在里面杀我吗？	dialogue	Mandrith	Player
Yes. These walls will only hold them back for so long.	是的。这些墙只能挡住他们这么久。	dialogue	Mandrith	Mandrith
You'll stop them though, right?	但你会阻止他们，对吧？	dialogue	Mandrith	Player
Haha! For the right price, I won't deny any one access to my arena. Even if their intention is to kill you.	哈哈！只要价钱合适，我不会拒绝任何人进入我的竞技场。即使他们的意图是杀你。	dialogue	Mandrith	Mandrith
My arena holds many treasures that I've acquired at great expense, adventurer. Their bounty can come at a price.	我的竞技场里有许多我不惜重金获得的宝藏，冒险者。它们的 bounty 是有代价的。	dialogue	Mandrith	Mandrith
One day, adventurer, I will boast ownership of a much larger, much more dangerous arena than this. Take advantage of this offer while it lasts.	总有一天，冒险者，我将拥有一个比这更大、更危险的竞技场。趁现在优惠还在，好好利用。	dialogue	Mandrith	Mandrith
Mandrith hands you a [light box/puzzlebox]!	曼德里思递给你一个 [light box/puzzlebox]！	dialogue	Mandrith	Mandrith
Do not think me rude outerlander, but our customs forbid me talking to you. All contact with outerlanders must be vetted by our chieftain, Brundt.	别认为我粗鲁，外乡人，但我们的习俗禁止我跟你说话。所有与外乡人的接触必须经过我们的酋长布伦特审查。	dialogue	Manni the Reveller	Manni the Reveller
Where is this Brundt?	这个布伦特在哪？	dialogue	Manni the Reveller	Player
He is standing just over there. He will speak for the tribe.	他就站在那边。他会代表部落说话。	dialogue	Manni the Reveller	Manni the Reveller
Howdy!	你好！	dialogue	Manni the Reveller	Player
Hey! It's [Fremennik name]! Let me buy you a drink!	嘿！是 [Fremennik name]！让我请你喝一杯！	dialogue	Manni the Reveller	Manni the Reveller
There ya go! Anyone who can drink like you earns my respect!	给你！能像你这样喝酒的人赢得我的尊重！	dialogue	Manni the Reveller	Manni the Reveller
You! I bet you're with them!	你！我敢打赌你是他们一伙的！	dialogue	Marcellus	Marcellus
Them?	他们？	dialogue	Marcellus	Player
The frogs!	青蛙！	dialogue	Marcellus	Marcellus
Frogs? What are you on about?	青蛙？你在说什么？	dialogue	Marcellus	Player
Ah, I see. So you're going to play dumb are you? Well I won't fall for your lies!	啊，我明白了。所以你要装傻是吧？好吧我不会上你的当！	dialogue	Marcellus	Marcellus
I promise I have no idea what you're on about. If you explain, maybe I can help you?	我保证我不知道你在说什么。如果你解释一下，也许我能帮你？	dialogue	Marcellus	Player
It's those frogs on the other side of the oasis! They're out to get us! All of us! If someone doesn't kill them all, we'll be living our lives as their slaves!	是绿洲那边的青蛙！它们要对付我们！我们所有人！如果没人把它们都杀了，我们就得作为它们的奴隶过一辈子！	dialogue	Marcellus	Marcellus
I see... How about I head over there and take a look?	我明白了……我去那边看看怎么样？	dialogue	Marcellus	Player
You want to go near them? Well then you're a fool! I will watch from a safe distance as they dine on your corpse!	你想靠近它们？那你就是傻瓜！我会安全地远远看着它们享用你的尸体！	dialogue	Marcellus	Marcellus
Okay then... Well provided that doesn't happen, I'll be back shortly to let you know what I've found.	好吧……嗯，假如没发生那种事，我很快回来告诉你我发现了什么。	dialogue	Marcellus	Player
I think I'm just going to go now. You clearly have some... issues that you need to get on top of.	我想我现在就走了。你显然有一些……需要解决的问题。	dialogue	Marcellus	Player
That's it! You walk away! Just remember, I know the truth!	就这样！你走了！记住，我知道真相！	dialogue	Marcellus	Marcellus
Hello again. You helped forge my alliance with the frogs against those disgusting flies. Please feel free to use my farming patch in return. It's the least I can do.	又见面了。你帮助我与青蛙结盟对抗那些恶心的苍蝇。作为回报，请随意使用我的种植地。这是我至少能做的。	dialogue	Marcellus	Marcellus
Hello. Here for a drink? You've picked the right place if so.	你好。来喝酒吗？如果是的话你选对地方了。	dialogue	Marcus	Marcus
Hi there. So much to see here!	你好。这里太多可看的了！	dialogue	Marfet	Marfet
Yep, could be looking all day!	是的，可以看一整天！	dialogue	Marfet	Player
Updated any displays yet?	更新过任何展示了吗？	dialogue	Marfet	Player
Yes, I just learned more about some priestly warriors and a staff of the gods.	是的，我刚了解了更多关于祭司战士和神之法杖的事。	dialogue	Marfet	Marfet
Sounds fun, how did you do that?	听起来有趣，你怎么做到的？	dialogue	Marfet	Player
Ahh, I'm big on quests me, love questing. So when I've done one, I check here with 'Historian' Minas to see if I can help the Museum out with some information. Sometimes they already know it, or don't want to know,	我特别喜欢做任务。所以每次完成任务后，我都会来找''历史学家''米纳斯，看看能不能用任务所得帮到博物馆。有时他们已经知道了，	dialogue	Marfet	Marfet
and sometimes it earns me a reward or two.	或者不感兴趣，但有时也能让我拿到一两个奖励。	dialogue	Marfet	Marfet
That sounds really good. Perhaps I should do the same!	听起来真不错。也许我也该这么做！	dialogue	Marfet	Player
You should, as well as everything else there is here in the Museum. Did you know they have a really fun- looking display down in the basement? I love monkeys.	你应该，还有博物馆里的其他所有东西。你知道他们地下室有个看起来很有趣的展示吗？我喜欢猴子。	dialogue	Marfet	Marfet
I'll check it out. Got to get going now, nice talking to you.	我去看看。现在得走了，很高兴跟你聊天。	dialogue	Marfet	Player
Oh, just taking a look at these displays. I'm a bit of a history buff.	哦，只是看看这些展示。我有点是个历史迷。	dialogue	Marfet	Marfet
Really? Tell me something I didn't know!	真的吗？告诉我些我不知道的事！	dialogue	Marfet	Player
Well, did you know that Bob the Cat is... no, no... you'd never believe me anyway.	嗯，你知道猫鲍勃是……不，不……反正你也不会相信我。	dialogue	Marfet	Marfet
He's what? Tell me!	他是什么？告诉我！	dialogue	Marfet	Player
No, no. Couldn't possibly ruin the surprise.	不，不。可不能破坏惊喜。	dialogue	Marfet	Marfet
ARG! Tell me!	啊！告诉我！	dialogue	Marfet	Player
If you really want to know, go talk to Unferth in his house in Burthorpe.	如果你真想知道，去伯索普公国跟乌恩费斯谈谈，在他家里。	dialogue	Marfet	Marfet
Oh, hello. I was just looking at this display here.	哦，你好。我只是在看这个展示。	dialogue	Marfet	Marfet
Anything interesting?	有什么有趣的吗？	dialogue	Marfet	Player
Yes, one I just updated by talking to 'Historian' Minas. I'm a bit of a quester you see.	是的，我刚跟“历史学家”米纳斯谈话更新了一个。你看，我有点是个任务爱好者。	dialogue	Marfet	Marfet
Okay, I'll let you get on then.	好吧，那我不打扰你了。	dialogue	Marfet	Player
Hmm, yes. Okay. Don't forget to check out the Natural History exhibit - you could learn a lot.	嗯，是的。好吧。别忘了看看自然历史展览——你能学到很多。	dialogue	Marfet	Marfet
Right, bye!	好的，再见！	dialogue	Marfet	Player
Hmm... 3rd Age.... No, no...maybe 4th...	嗯……第三纪元……不，不……也许第四……	dialogue	Marfet	Marfet
Yes, that's it, just like that. Mustn't forget the map either....hmm...what else?	是的，就是这样，就这样。也不能忘了地图……嗯……还有什么？	dialogue	Marfet	Marfet
HELLO! Are you there?	你好！你在吗？	dialogue	Marfet	Player
Oh, hello there. Sorry, was a bit engrosed in updating this display. I've just been out questing and thought I'd stop off here you see. It's quite rewarding too.	哦，你好。抱歉，有点专心更新这个展示。我刚出去做任务，想着顺道来这里看看。这也挺有回报的。	dialogue	Marfet	Marfet
Yes, well, no need to ignore me.	是的，嗯，没必要不理我。	dialogue	Marfet	Player
No offence intended, my dear chap. Just very interested in this history stuff, that's all.	无意冒犯，亲爱的伙计。只是对这些历史 stuff 很感兴趣，就这样。	dialogue	Marfet	Marfet
Okay. Have you seen the Natural History exhibit in the basement?	好的。你看过地下室的自然历史展览吗？	dialogue	Marfet	Player
Oh, yes, marvellous isn't it! I particularly like the wyvern, very interesting considering they've never found a live specimen. And to think they could possibly have been flapping around at one time!	哦，是的，很棒不是吗！我特别喜欢双足飞龙，考虑到他们从未发现过活体标本，这很有趣。想想它们曾经可能四处飞翔！	dialogue	Marfet	Marfet
A bit like the crazy gnomes and their gliders. Have you seen the model they have upstairs?	有点像疯狂的地精和他们的滑翔机。你看过楼上的模型吗？	dialogue	Marfet	Player
Yes, very intricate isn't it? Worrying to think some people risk their lives in them! You wouldn't catch me up in one. Had a chat with Jacques while I was up there, the art critic...he's a bit funny in the head.	是的，非常复杂不是吗？想到有些人冒着生命危险坐它们真让人担心！我可不会坐。我上去时跟雅克聊了聊，那个艺术评论家……他脑子有点怪。	dialogue	Marfet	Marfet
That's not very nice!	那不太好！	dialogue	Marfet	Player
Well, he thinks he's going to get an entire portrait gallery to himself!	嗯，他以为他能独占整个肖像画廊！	dialogue	Marfet	Marfet
Who knows, the Museum just got really big and appears to have cash. They might entertain him with his very own floor - we'll see.	谁知道呢，博物馆刚变得很大，似乎有钱。他们可能会给他整整一层楼——我们等着瞧。	dialogue	Marfet	Player
I guess so. Wonder what poetry he'll come up with then! Still, I must get on with this display. See you around I hope!	我想也是。不知道他会写出什么诗！不过，我得继续弄这个展示了。希望再见！	dialogue	Marfet	Marfet
Hi, have you seen the Dig Site displays?	嗨，你看过挖掘现场展示吗？	dialogue	Marfet	Player
Yes, good aren't they! Have you done the quest?	是的，不错吧！你做过那个任务吗？	dialogue	Marfet	Marfet
Oh you should, it lets you get into that bit where they clean the finds, and you can join in!	哦你应该做，它能让你进入他们清理发现物的地方，你可以参与！	dialogue	Marfet	Marfet
Sounds fun, I should probably check it out.	听起来有趣，我应该去看看。	dialogue	Marfet	Player
I do not speak to outlanders.	我不跟外乡人说话。	dialogue	Maria Gunnars	Maria Gunnars
